arm,available,collisions,condition,cost,decisions,endpoint,exhausted,family_id,history_id,house,legacy_label,model,parent_family_id,path,planned,premature_stop,rank,ready_at_stop,seed,status,stopped,stratum,task_id
ORIGINAL,True,0,12,1.0,206,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0072,True,True,72,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,12,1.0,382,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0073,True,True,73,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,12,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0074,True,False,74,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,0,12,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0075,True,False,75,False,1210,FAIL,False,terminal_absent,task_A
ORIGINAL,True,0,12,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0076,True,False,76,False,1211,FAIL,False,terminal_absent,task_A
REPAIR,True,0,12,1.0,148,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0077,True,True,77,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,13,1.0,55,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0078,True,True,78,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,13,1.0,58,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0079,True,True,79,False,1210,FAIL,True,terminal_absent,task_T
REPAIR,True,0,13,1.0,58,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0080,True,True,80,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,13,1.0,83,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0081,True,True,81,False,1211,FAIL,True,terminal_absent,task_T
REPAIR,True,0,13,1.0,75,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0082,True,True,82,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,13,1.0,55,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0083,True,True,83,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,14,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0084,True,False,84,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,0,14,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0085,True,False,85,False,1210,FAIL,False,terminal_absent,task_A
ORIGINAL,True,0,14,1.0,500,main,True,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0086,True,False,86,False,1211,FAIL,False,terminal_absent,task_A
REPAIR,True,0,14,1.0,148,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0087,True,True,87,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,14,1.0,206,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0088,True,True,88,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,14,1.0,382,main,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0089,True,True,89,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,15,1.0,58,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0090,True,True,90,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,15,1.0,83,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0091,True,True,91,False,1211,FAIL,True,terminal_absent,task_T
REPAIR,True,0,15,1.0,75,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0092,True,True,92,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,15,1.0,55,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0093,True,True,93,False,1209,FAIL,True,terminal_absent,task_T
REPAIR,True,0,15,1.0,55,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0094,True,True,94,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,15,1.0,58,control,False,ABSENT_4e1e82ec5a151a5a7d51,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0095,True,True,95,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,16,1.0,139,main,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0096,True,True,96,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,16,1.0,111,main,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0097,True,True,97,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,16,0.434,217,main,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0098,True,False,98,True,1209,PASS,True,terminal_absent,task_A
REPAIR,True,0,16,1.0,205,main,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0099,True,True,99,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,16,1.0,500,main,True,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0100,True,False,100,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,0,16,1.0,500,main,True,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0101,True,False,101,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,0,17,1.0,49,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0102,True,True,102,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,17,1.0,197,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0103,True,True,103,False,1209,FAIL,True,terminal_absent,task_T
REPAIR,True,0,17,1.0,199,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0104,True,True,104,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,17,1.0,91,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0105,True,True,105,False,1210,FAIL,True,terminal_absent,task_T
REPAIR,True,0,17,1.0,91,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0106,True,True,106,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,17,1.0,49,control,False,ABSENT_536703cc817edfadb996,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0107,True,True,107,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,18,0.43,215,main,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0108,True,False,108,True,1209,PASS,True,terminal_absent,task_A
REPAIR,True,0,18,1.0,199,main,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0109,True,True,109,False,1209,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,18,1.0,500,main,True,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0110,True,False,110,False,1210,FAIL,False,terminal_absent,task_A
REPAIR,True,0,18,1.0,500,main,True,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0111,True,False,111,False,1210,FAIL,False,terminal_absent,task_A
ORIGINAL,True,0,18,1.0,147,main,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0112,True,True,112,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,18,1.0,135,main,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0113,True,True,113,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,19,1.0,197,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0114,True,True,114,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,19,1.0,91,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0115,True,True,115,False,1210,FAIL,True,terminal_absent,task_T
REPAIR,True,0,19,1.0,87,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0116,True,True,116,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,19,1.0,49,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0117,True,True,117,False,1211,FAIL,True,terminal_absent,task_T
REPAIR,True,0,19,1.0,49,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0118,True,True,118,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,19,1.0,197,control,False,ABSENT_536703cc817edfadb996,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0119,True,True,119,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,20,1.0,119,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0120,True,True,120,False,1210,FAIL,True,terminal_absent,task_A
REPAIR,True,0,20,1.0,91,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0121,True,True,121,False,1210,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,20,1.0,147,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0122,True,True,122,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,20,1.0,95,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0123,True,True,123,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,20,1.0,211,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0124,True,True,124,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,20,1.0,209,main,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0125,True,True,125,False,1209,FAIL,True,terminal_absent,task_A
REPAIR,True,0,21,1.0,83,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0126,True,True,126,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,21,1.0,49,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0127,True,True,127,False,1211,FAIL,True,terminal_absent,task_T
REPAIR,True,0,21,1.0,49,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0128,True,True,128,False,1211,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,21,1.0,52,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0129,True,True,129,False,1209,FAIL,True,terminal_absent,task_T
REPAIR,True,0,21,1.0,48,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0130,True,True,130,False,1209,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,21,1.0,83,control,False,ABSENT_536703cc817edfadb996,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0131,True,True,131,False,1210,FAIL,True,terminal_absent,task_T
ORIGINAL,True,0,22,1.0,143,main,False,ABSENT_536703cc817edfadb996,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0132,True,True,132,False,1211,FAIL,True,terminal_absent,task_A
REPAIR,True,0,22,1.0,95,main,False,ABSENT_536703cc817edfadb996,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0133,True,True,133,False,1211,FAIL,True,terminal_absent,task_A
ORIGINAL,True,0,22,1.0,211,main,False,ABSENT_536703cc817edfadb996,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_91e9fe731b20c42b5b4e,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0134,True,True,134,False,1209,FAIL,True,terminal_absent,task_A
